,Batchwise accuracy,Batchwise epistemic,Batchwise aleatoric
0,95.3125,0.005254225505211707,0.0116723058745265
1,94.53125,0.004429118869609283,0.016239723190665245
2,96.35416666666667,0.0004275429004678699,0.0038732404354959726
3,97.265625,0.0006600761825978907,0.0050366660580039024
4,96.875,0.011855140103065764,0.022182872518897057
5,97.13541666666667,0.003019741340377635,0.010067160241305828
6,97.09821428571429,0.0035098760633900383,0.009700927883386612
7,97.265625,0.0006497044078059844,0.005244141444563866
8,97.39583333333333,0.002103305882371842,0.013298576697707176
9,96.875,0.017318569924100302,0.024128004908561707
10,96.875,0.003538413395688167,0.012066666036844254
11,96.875,0.0038759592539321375,0.009369753301143646
12,96.9951923076923,0.0010256860762041242,0.006155536975711584
13,97.09821428571429,0.0083790386278082,0.011258362792432308
14,97.29166666666667,0.004168203446113239,0.010391784831881523
15,97.36328125,0.0038865675264219135,0.008224218152463436
16,97.3345588235294,0.005682131639275667,0.008544069714844227
17,97.13541666666667,0.0025772113510811323,0.008356111124157906
18,97.1217105263158,0.004495644629727735,0.010980217717587948
19,97.1875,0.004086637870784671,0.013898951932787895
20,97.17261904761905,0.00606329461889743,0.017472904175519943
21,97.23011363636364,0.006785153990389148,0.016255196183919907
22,97.28260869565217,0.002563039916822163,0.010254514403641224
23,97.39583333333333,1.4253443268330557e-05,0.0009874325478449464
24,97.3125,0.011204799545097899,0.01655908301472664
25,97.17548076923077,0.001965161555940398,0.011595988646149635
26,97.04861111111111,0.004844791449556851,0.013084807433187962
27,97.09821428571429,0.0030944581809499994,0.006032302509993315
28,97.19827586206897,0.0002004624512750297,0.003169229719787836
29,97.1875,0.00764796604390483,0.01769014075398445
30,97.22782258064517,0.0008016766676064435,0.004671202041208744
31,97.216796875,0.0037891303842307877,0.010662349872291088
32,97.20643939393939,0.007545547119089946,0.013678967952728271
33,97.24264705882354,0.006530811958494809,0.014525339007377625
34,97.23214285714286,0.004844725949876505,0.01231273915618658
35,97.22222222222223,0.0037738930031849804,0.007893109694123268
36,97.25506756756756,0.0011664681057936832,0.0070368400774896145
37,97.32730263157895,0.0012163134727778413,0.007593782618641853
38,97.31570512820512,0.005201374810720694,0.009921198710799217
39,97.3046875,0.0002841785796157126,0.004199050832539797
40,97.29420731707317,0.002710361993617738,0.010340461507439613
41,97.32142857142857,0.0018148338048113999,0.010420779697597027
42,97.38372093023256,0.005012894467412821,0.014412757009267807
43,97.40767045454545,0.009352396350550407,0.023491043597459793
44,97.39583333333333,0.0054398992608497565,0.012960698455572128
45,97.35054347826087,0.005960759019316697,0.016310187056660652
46,97.30718085106383,0.0022105982166600313,0.008910102769732475
47,97.29817708333333,0.00040881511129953196,0.004739017691463232
48,97.25765306122449,0.005808060092874712,0.012422258034348488
49,97.21875,0.001072873885050285,0.005174684338271618
50,97.18137254901961,0.0016215016389082848,0.0066340770572423935
51,97.20552884615384,0.005292220394935043,0.005256247706711292
52,97.22877358490567,0.006099232967684998,0.011741972528398037
53,97.2511574074074,0.0054770698994524025,0.014157416298985481
54,97.27272727272727,3.2536502825308844e-05,0.0017603897722437978
55,97.32142857142857,0.00029007810735492967,0.0043289316818118095
56,97.28618421052632,0.008769906648151249,0.013323422521352768
57,97.30603448275862,0.0007645485311513767,0.005938098765909672
58,97.32521186440678,0.0022140334973776987,0.011658802628517151
59,97.265625,0.006013951255365413,0.016446512192487717
60,97.23360655737704,0.010539045205277375,0.019902091473340988
61,97.25302419354838,0.0022602449520832124,0.006944879423826933
62,97.24702380952381,0.0008326660270618902,0.009219331666827202
63,97.265625,0.0023665130645440513,0.011229285039007664
64,97.28365384615384,0.0006948109357693966,0.003494941396638751
65,97.30113636363636,0.0010416000737869524,0.007837951183319092
66,97.29477611940298,0.0004595402864993048,0.00556416530162096
67,97.3345588235294,0.0003319483548089863,0.0033635818399488926
68,97.28260869565217,0.006290503270008685,0.01654295064508915
69,97.29910714285714,0.00042206663475496953,0.005701328627765179
70,97.31514084507042,0.0027970774806611587,0.009250972419977188
71,97.35243055555556,0.0009390372036790495,0.0063218181021511555
72,97.3458904109589,0.012623936068791863,0.015556136146187782
73,97.38175675675676,0.00031983312140937414,0.005044835153967142
74,97.41666666666667,0.0018562475099628273,0.005813437979668379
75,97.43009868421052,0.00644142450983054,0.012464554980397224
76,97.44318181818181,0.001915236354729899,0.007440600544214249
77,97.45592948717949,0.0027906570360158867,0.005610813852399588
78,97.46835443037975,0.0019797752954531234,0.009368013590574265
79,97.48046875,0.0005432884553897566,0.005421468522399664
80,97.49228395061728,0.0009827147198251396,0.008710794150829315
81,97.50381097560975,0.002460141219383871,0.00706744659692049
82,97.51506024096386,0.005455537450814063,0.015835246071219444
83,97.50744047619048,0.0032465249791897577,0.011540906503796577
84,97.5,0.007693295909515285,0.013582643121480942
85,97.49273255813954,0.0020250907216450287,0.009194405749440193
86,97.503591954023,0.006093829575942067,0.011724771931767464
87,97.51420454545455,0.007922378274255237,0.014001784846186638
88,97.54213483146067,1.4869574215481407e-05,0.001332282554358244
89,97.51736111111111,0.008231347595710758,0.014251722022891045
90,97.52747252747253,0.0011488517312123747,0.008317149244248867
91,97.53736413043478,0.0023084532050141604,0.006158623844385147
92,97.54704301075269,0.005025244521434047,0.010978658683598042
93,97.5565159574468,0.008906062883280441,0.01232939399778843
94,97.58223684210526,0.0006894891266142622,0.004532136023044586
95,97.57486979166667,0.001774697796406599,0.006042312830686569
96,97.58376288659794,0.0028528872896771418,0.007791516371071339
97,97.59247448979592,0.0018308363725871857,0.009282998740673065
98,97.6010101010101,0.006240094648092054,0.014647522941231728
99,97.609375,0.006774965077042339,0.021146148443222046
100,97.61757425742574,0.0030414173479016426,0.00684040691703558
101,97.61029411764706,0.004609442377940809,0.01764441840350628
102,97.60315533980582,0.005887114920582803,0.017227184027433395
103,97.62620192307692,3.12341619377321e-05,0.0016033941647037864
104,97.61904761904762,0.007308801399631193,0.017033198848366737
105,97.64150943396227,0.0004951881496140231,0.004940256476402283
106,97.66355140186916,0.0015464401144384965,0.005225697532296181
107,97.68518518518519,0.002927561689940461,0.010140737518668175
108,97.6920871559633,0.0020098984311971435,0.008550215512514114
109,97.71306818181819,0.0030113227273886878,0.011950349435210228
110,97.70551801801801,0.000726780757531742,0.004440350458025932
111,97.71205357142857,0.0011184217744357738,0.004746706690639257
112,97.73230088495575,0.0006408468636749376,0.00685228081420064
113,97.73848684210526,0.00458224546103736,0.009372611530125141
114,97.71739130434783,0.0012127518675697502,0.007609668653458357
115,97.72359913793103,0.0003027927600101066,0.0031463531777262688
