,Batchwise accuracy,Batchwise epistemic,Batchwise aleatoric
0,100.0,0.0009166371708033694,0.004731610417366028
1,98.4375,0.0018722582800840826,0.010127772577106953
2,98.95833333333333,0.001009585814230718,0.005109266843646765
3,99.21875,0.010012755841444232,0.013103105127811432
4,99.375,2.553439202301888e-07,0.00020627820049412549
5,98.4375,0.00870754893558967,0.019049402326345444
6,98.21428571428571,0.00015651230881985612,0.0036126775667071342
7,98.046875,7.742957313894294e-05,0.0029327524825930595
8,97.91666666666667,8.570410827246633e-06,0.0006905105547048151
9,97.8125,0.0022391176362610565,0.010886399075388908
10,97.72727272727273,0.0015033658718515142,0.006825761869549751
11,97.65625,0.004724135127560203,0.007869655266404152
12,97.59615384615384,0.0013422078534404136,0.010483539663255215
13,97.54464285714286,0.013649801381461657,0.0076581379398703575
14,97.70833333333333,0.001495579972466743,0.006120700854808092
15,97.4609375,0.0010351458621329357,0.008515028282999992
16,97.61029411764706,9.562605303869987e-05,0.0025455730501562357
17,97.56944444444444,0.006874819247254749,0.007812845520675182
18,97.69736842105263,1.0897363551976014e-05,0.0009073723340407014
19,97.8125,0.00015543668369844,0.002282510744407773
20,97.76785714285714,0.0003871186890478384,0.004645403008908033
21,97.86931818181819,0.003986600497000836,0.01030415017157793
22,97.69021739130434,0.011014845468125145,0.019160570576786995
23,97.78645833333333,5.379807129202163e-05,0.0017603987362235785
24,97.875,0.000520788883076051,0.00588597496971488
25,97.83653846153847,0.013390650037763407,0.019395116716623306
26,97.91666666666667,6.661200398738742e-05,0.0025268523022532463
27,97.99107142857143,-1.701266683085123e-09,4.1219303966499865e-05
28,97.95258620689656,3.8025757156390227e-06,0.00043294180068187416
29,98.02083333333333,0.0076610915832446835,0.017078297212719917
30,98.08467741935483,1.678590137998981e-07,0.00010447781824041158
31,98.046875,7.262712219002765e-05,0.001710256445221603
32,98.10606060606061,0.0013090744237977958,0.006863887421786785
33,97.9779411764706,0.00010380668776122093,0.003110126592218876
34,97.85714285714286,0.003143073943292052,0.016608059406280518
35,97.91666666666667,0.0021352157702345664,0.00965054240077734
36,97.88851351351352,0.0004961412974893165,0.005155964754521847
37,97.94407894736842,5.409695162938988e-06,0.0006949499365873635
38,97.91666666666667,0.005536043830929316,0.010036904364824295
39,97.890625,0.00010788053963040056,0.002279294189065695
40,97.9420731707317,0.0001588588985299566,0.002123433630913496
41,97.91666666666667,0.003891407293277638,0.012254798784852028
42,97.96511627906976,0.0033237715182963257,0.01488411519676447
43,97.86931818181819,0.004719731352665235,0.009153840132057667
44,97.77777777777777,0.006437972782563861,0.01793583855032921
45,97.62228260869566,0.015591657063268372,0.02736930549144745
46,97.6063829787234,1.2310165082851654e-06,0.0003726509748958051
47,97.59114583333333,0.0031972944433960038,0.007014784961938858
48,97.5765306122449,6.265735986232812e-05,0.001494050957262516
49,97.5625,0.00147231454360508,0.009405650198459625
50,97.61029411764706,0.00022294816062640166,0.0035099638625979424
51,97.65625,0.0015333798729919579,0.008729062974452972
52,97.64150943396227,0.00011751244913682513,0.0027778209187090397
53,97.51157407407408,0.004008652893332965,0.01545650139451027
54,97.44318181818181,0.003037651065707081,0.01342940516769886
55,97.48883928571429,1.8177474743197308e-06,0.00029739149613305926
56,97.53289473684211,1.7054081524747744e-07,9.081616008188576e-05
57,97.57543103448276,2.50769931966488e-05,0.0009282368118874729
58,97.5635593220339,0.009269542476417314,0.01810816302895546
59,97.60416666666667,0.00012644613701695562,0.0029958845116198063
60,97.5922131147541,3.3176694103076443e-07,0.0001604380231583491
61,97.58064516129032,0.0011342917044281364,0.009174725972115993
62,97.56944444444444,0.0014272537982265021,0.00625119311735034
63,97.607421875,0.0010681936946639325,0.004815228283405304
64,97.59615384615384,0.004934788664968437,0.007672287989407778
65,97.63257575757575,0.007104054734039522,0.008877458982169628
66,97.66791044776119,3.8540892532523685e-05,0.0025315601378679276
67,97.70220588235294,1.4788450229730188e-05,0.0009876033291220665
68,97.73550724637681,1.1082518085459014e-06,0.0004492392181418836
69,97.72321428571429,8.708815439462114e-06,0.0007963114185258746
70,97.71126760563381,0.004290407273046526,0.011471575126051903
71,97.65625,0.0019956143950707883,0.012704548425972462
72,97.64554794520548,0.010201968637375103,0.017004013061523438
73,97.63513513513513,0.009937717889041409,0.007675833068788052
74,97.66666666666667,0.0015535444324541459,0.005529517307877541
75,97.69736842105263,1.3463213122122397e-06,0.0002886927977669984
76,97.68668831168831,0.005357733084508709,0.01321415975689888
77,97.67628205128206,0.01024680053137672,0.012462768703699112
78,97.70569620253164,1.1441225922226295e-07,6.914777623023838e-05
79,97.734375,5.400524827336994e-07,0.00023602918372489512
80,97.76234567901234,0.0019137179757393596,0.005968587938696146
81,97.7515243902439,-3.879652155092117e-09,6.226327241165563e-05
82,97.74096385542168,0.007130919321266305,0.007831957191228867
83,97.69345238095238,0.013392539629364819,0.034494683146476746
84,97.72058823529412,0.004250260754758983,0.007411457598209381
85,97.63808139534883,0.007667392883430324,0.009923320263624191
86,97.55747126436782,0.0048121177234037305,0.012525629252195358
87,97.5497159090909,0.004798788704420076,0.012562888674438
88,97.57724719101124,4.074298259126863e-05,0.00125970714725554
89,97.56944444444444,0.005907621531136442,0.012794634327292442
90,97.59615384615384,4.6571682091212097e-05,0.002001383574679494
91,97.62228260869566,9.489119847216898e-06,0.0007141767418943346
92,97.61424731182795,0.006842882509740633,0.007805504836142063
93,97.57313829787235,0.0006903913005906759,0.005663879215717316
94,97.59868421052632,1.3642881977915522e-05,0.0009951917454600334
95,97.59114583333333,0.004194120402630119,0.008365943096578121
96,97.55154639175258,0.0002497368443776793,0.003140127519145608
97,97.51275510204081,0.007714551778448708,0.014108811505138874
98,97.50631313131314,0.013217558668113583,0.019711866974830627
